เลขที่ลำดับ,Transaction ID,ชื่อ นามสกุล,ที่อยู่,หมายเลขบัตรประชาชน,เบอร์ติดต่อกลับ,ประเภทการชำระเงิน,  วันเวลา เข้ามาพัก,ห้องพักเลขที่,สัญชาติ,อาชีพ,มาจากตำบล อำเภอ จังหวัด หรือประเทศใด,จะไปตำบล อำเภอ จังหวัด หรือประเทศใด,วันเวลาที่ออกไป
235,VP01573,สิทธิโชค เดชเสน,,,095-158-3277,เงินโอน QR,,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
236,VP01574,กษิรา ศรีเชียงขาว,,,080-462-6375,เงินโอน QR,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
237,VP01575,เมฆ บริบูรณ์,,,086-885-2927,เงินสด,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
238,VP01576,วงษ์กรต ศรีสุพรรณ,,,090-660-1144,เงินสด,,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
239,VP01577,วรรณิศา วัฒนกุล,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,5354419589674,089-7429992,เงินสด,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
240,VP01578,สุริยา คำแสน,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,1863615486608,084-5847792,เงินโอน QR,,B103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
241,VP01579,กิตติศักดิ์ พงษ์ไพบูลย์,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,9253448169057,083-3186295,เงินสด,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
242,VP01580,กิตติศักดิ์ แสงทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,8441068113149,082-5511484,เงินโอน QR,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
243,VP01581,ณัฐพล สายชล,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6752630941777,082-6166694,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
244,VP01582,อธิวัฒน์ โพธิ์ชัย,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8960220051996,088-7341691,เงินโอน QR,,B104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
245,VP01583,อธิวัฒน์ คำแสน,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,6977084232070,086-1398572,เงินสด,,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
246,VP01584,วรรณิศา เรืองศรี,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,2818016738566,088-4123322,เงินโอน QR,,N4,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
247,VP01585,ธัญชนก สายชล,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,9174776962683,087-7775793,เงินโอน QR,,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
248,VP01586,มนัสนันท์ ทองสิงห์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,9733082526708,085-1249542,เงินสด,,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
249,VP01587,รัตนา ศรีมหา,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,8124817347606,083-9486387,เงินสด,,N5,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
250,VP01588,รัตนา มีสุข,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,9802052070345,088-1441780,เงินสด,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
251,VP01589,อาทิตยา ใจดี,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,8495911528325,083-5373743,เงินโอน QR,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
252,VP01590,จักรพงษ์ กล้าหาญ,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,6986734519446,081-4054610,เงินสด,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
253,VP01591,สิทธิโชค อินทรวงศ์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,2865119518419,084-3463879,เงินโอน QR,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
254,VP01592,ภูวดล ศรีมหา,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,6269199654050,081-8462526,เงินโอน QR,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
255,VP01593,ณัฐพล คำแสน,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,3301139141788,088-2982325,เงินโอน QR,,A110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
256,VP01594,สุริยา รุ่งเรือง,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,4020267568813,081-4761013,เงินสด,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
257,VP01595,วรรณิศา พงษ์ไพบูลย์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,2357852758253,083-3275362,เงินโอน QR,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
258,VP01596,สุริยา ศรีมหา,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,3399294294108,087-8454723,เงินโอน QR,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
259,VP01597,ชยพล สุขสม,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,6736857322934,083-5747025,เงินสด,,A114,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
260,VP01598,อาทิตยา พงษ์ไพบูลย์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,7270475899904,086-9331110,เงินสด,,A116,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
261,VP01599,ภูวดล พงษ์ไพบูลย์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,1051871687522,083-7963927,เงินสด,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
262,VP01600,ภูวดล มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,7438414107891,088-1489871,เงินโอน QR,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
263,VP01601,รัตนา คำแสน,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8102568371498,087-2844664,เงินสด,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
264,VP01602,ประเสริฐ โพธิ์ชัย,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,1774808059486,085-9019159,เงินโอน QR,,A129,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
265,VP01603,ชยพล วัฒนกุล,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2320793392462,083-9163226,เงินโอน QR,,A135,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
266,VP01604,ภูวดล ใจดี,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,9083672706118,088-1346501,เงินโอน QR,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
267,VP01605,ประเสริฐ แสงทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,2310153923828,080-6253253,เงินสด,,A103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
268,VP01606,ภูวดล วัฒนกุล,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,8848316044749,087-4825689,เงินโอน QR,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
269,VP01607,ธัญชนก กล้าหาญ,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,2817632208305,089-3680464,เงินโอน QR,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
270,VP01608,อธิวัฒน์ วัฒนกุล,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,5172030043930,088-8243407,เงินสด,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
271,VP01609,กัลยารัตน์ ใจดี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,6216905103710,081-8284272,เงินสด,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
272,VP01610,ณัฐพล รุ่งเรือง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8817961503861,089-9540214,เงินสด,,B095,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
273,VP01611,อารยา สุขสม,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,4093520384568,089-6140271,เงินโอน QR,,B092,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
274,VP01612,รัตนา อินทรวงศ์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,830121480929,082-2679374,เงินสด,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
275,VP01613,นิภาพร กล้าหาญ,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,2087926469804,080-6318559,เงินโอน QR,,B098,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
276,VP01614,ประเสริฐ เรืองศรี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,7490376361409,087-2316086,เงินโอน QR,,B096,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
277,VP01615,ภูวดล ศรีจันทร์,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,3367647768122,087-3241695,เงินโอน QR,,A093,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
278,VP01616,ภูวดล เรืองศรี,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,3223471425442,088-5241431,เงินสด,,A090,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
279,VP01617,ยุพา แก้วใส,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6928881710697,089-7341600,เงินโอน QR,,B105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
280,VP01618,ชัยวัฒน์ แสงทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,7193167229684,086-2553247,เงินโอน QR,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
281,VP01619,สุริยา พานทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,7168550623404,089-9802917,เงินสด,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
282,VP01620,สุริยา ใจดี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2809609011816,089-6328418,เงินสด,,A092,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
283,VP01621,อาทิตยา รัตนพร,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,5536014716727,083-4007516,เงินสด,,A089,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
284,VP01622,กัลยารัตน์ ศรีจันทร์,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,5977989136118,081-5838763,เงินโอน QR,,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
285,VP01623,มนัสนันท์ พานทอง,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,2003100722258,087-1808201,เงินสด,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
286,VP01624,สิทธิโชค ศรีจันทร์,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,9623178779906,083-3102941,เงินโอน QR,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
287,VP01625,อาทิตยา เรืองศรี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,3021456882801,082-9604494,เงินโอน QR,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
288,VP01626,ชยพล ศรีจันทร์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8455478876840,087-9664510,เงินโอน QR,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
289,VP01627,อธิวัฒน์ แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,106421890030,083-1290420,เงินสด,,A111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
290,VP01628,นิภาพร ใจดี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,4973543657794,087-2759934,เงินโอน QR,,N9,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
291,VP01629,จักรพงษ์ โพธิ์ชัย,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,2069305590053,088-7290833,เงินโอน QR,,N13,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
292,VP01630,สิทธิโชค มีสุข,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,2878515702987,082-7229565,เงินสด,,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
293,VP01631,รัตนา บุญทวี,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,2301506968216,080-3051753,เงินสด,,B105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
294,VP01632,ณัฐพล แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,5489326700512,083-8266616,เงินสด,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
295,VP01633,อธิวัฒน์ ศรีจันทร์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9648917919981,088-9599725,เงินโอน QR,,B116,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
296,VP01634,กัลยารัตน์ อินทรวงศ์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,9856476565302,088-8934133,เงินสด,,B119,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
297,VP01635,กิตติศักดิ์ บุญทวี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,2576229847440,089-4032206,เงินโอน QR,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01636,วรรณิศา พานทอง,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,4158609450199,080-4365268,เงินโอน QR,,B102,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01637,อาทิตยา สุขสม,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,4075118055346,082-8565527,เงินโอน QR,,B101,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01638,จักรพงษ์ ทองสิงห์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,61109948428,086-1515845,เงินสด,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01639,ณัฐพล กล้าหาญ,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,3602088420230,085-6237191,เงินโอน QR,,N5,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01640,จักรพงษ์ ศรีมหา,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,627227822769,086-4869089,เงินโอน QR,,B111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01641,พัชรี สายชล,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,3302496224529,089-6843031,เงินสด,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01642,สุริยา พงษ์ไพบูลย์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6118577255960,086-8177598,เงินสด,,B096,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01643,สุริยา กล้าหาญ,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,7625870837634,083-1183565,เงินสด,,B094,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01644,ชยพล บุญทวี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,7827570713671,082-1217451,เงินโอน QR,,A113,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01645,กัลยารัตน์ มีสุข,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,8617164882346,083-6792646,เงินสด,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01646,พัชรี ทองสิงห์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,4306188271328,088-9840787,เงินโอน QR,,B105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01647,ณัฐพล พานทอง,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,8667184484391,082-3912990,เงินโอน QR,,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01648,ธัญชนก ทองสิงห์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,9909227653649,081-8578692,เงินโอน QR,,A111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01649,อธิวัฒน์ ศรีมหา,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,1628475578650,085-5831977,เงินสด,,A112,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01650,ชัยวัฒน์ พานทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,3141935965276,089-2132268,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01651,อาทิตยา คำแสน,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,7914396493102,080-4655978,เงินโอน QR,,N6,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01652,ธัญชนก สุขสม,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2600658414032,084-6407134,เงินสด,,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01653,กิตติศักดิ์ สุขสม,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,9365437389210,080-4071748,เงินสด,,A103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01654,พัชรี โพธิ์ชัย,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,998520618498,083-7932345,เงินสด,,B105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01655,อาทิตยา กล้าหาญ,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8188680523706,080-9990235,เงินโอน QR,,A097,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01656,ยุพา มีสุข,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,5840113166497,081-6445686,เงินสด,,A096,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01657,พัชรี รุ่งเรือง,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,5657213184983,083-8131879,เงินโอน QR,,A095,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01658,ประเสริฐ กล้าหาญ,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,1677295087180,086-8783532,เงินโอน QR,,N9,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01659,อธิวัฒน์ มีสุข,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,9846032333038,089-8285615,เงินโอน QR,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01660,พัชรี พานทอง,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,7884782095600,089-9723292,เงินสด,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01661,พัชรี มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,5434394474136,085-5836857,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01662,อารยา แก้วใส,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8845034011056,089-4263711,เงินโอน QR,,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01663,สิทธิโชค บุญทวี,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,9869157206132,087-8645184,เงินสด,,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01664,สุริยา วัฒนกุล,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,5956877150931,086-6773431,เงินสด,,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01665,ธัญชนก วัฒนกุล,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,1689961598106,081-4914091,เงินสด,,N9,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01666,รัตนา ทองสิงห์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,8267087400866,084-2737883,เงินโอน QR,,A097,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01667,ธัญชนก แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,1330215238723,085-8444497,เงินสด,,A096,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01668,กัลยารัตน์ รุ่งเรือง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,7894461933994,081-6742660,เงินโอน QR,,A095,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01669,พัชรี บุญทวี,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,2856314653041,087-7874425,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01670,รัตนา กล้าหาญ,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9326070505420,088-4002600,เงินโอน QR,,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01671,จักรพงษ์ แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,54245658829,089-1547230,เงินสด,,B101,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01672,อธิวัฒน์ สุขสม,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,478484380951,081-7914279,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01673,สิทธิโชค แสงทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2810394245423,089-8386033,เงินโอน QR,,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01674,วรรณิศา อินทรวงศ์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,592150099126,086-6049037,เงินสด,,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01675,กัลยารัตน์ วัฒนกุล,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2079340183844,083-8140127,เงินสด,,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01676,รัตนา เรืองศรี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,6858871849760,085-7821396,เงินสด,,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01677,ธัญชนก โพธิ์ชัย,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,9096950972837,087-6660128,เงินโอน QR,,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01678,อารยา อินทรวงศ์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,255779423213,088-1807704,เงินสด,,B103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01679,สุริยา เรืองศรี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,8025656124389,086-4479930,เงินโอน QR,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01680,นิภาพร แสงทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6158030253385,083-7666052,เงินโอน QR,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01681,ชยพล มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,5434433735510,085-3752147,เงินโอน QR,,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01682,วรรณิศา มีสุข,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,5479635240305,082-4717723,เงินสด,,B104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01683,กิตติศักดิ์ คำแสน,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,6546266471349,081-9407273,เงินโอน QR,,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01684,ชยพล คำแสน,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,330467946970,086-5642794,เงินโอน QR,,N5,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01685,มนัสนันท์ คำแสน,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,197445694682,085-6430969,เงินสด,,A109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
1,VP01686,ยุพา รัตนพร,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6358336048310,088-7347304,เงินสด,,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,
